# THE REACTION CORPUS.  One table, one id space, one API method: `mol.react(*others, reaction=...)`.
#
# A row is a row -- some name two groups, some name one, and which is true is `len(groups)`.  THE
# OXIDATION/REDUCTION/INTERCONVERSION TAXONOMY IS NOT A COLUMN: nothing computes it or checks it, and making
# it one would mean inventing a class for each of the multi-component rows.  It is the section
# comments below and nothing else, which cost nothing and claim nothing.
#
# `groups` NAMES ROWS OF functional.tsv, comma separated, IN SLOT ORDER, and the slot decides the map
# numbers the `product` column talks about: slot 0 keeps the group's own numbers, slot 1 has 100 added to
# each, slot 2 has 200.  So `[A:1]-[A:101]` bonds the first group's atom 1 to the second group's atom 1.
# `chython.reactions.compose_smirks(groups, product)` prints the SMIRKS a row composes to, which is the
# thing to read when a row does not fire.
#
# THE SLOT ORDER IS NOT THE CALLER'S ARGUMENT ORDER, and nothing reorders the caller's molecules to make it
# one.  `react()` hands every input to the matcher at once and the reactant side finds its components
# wherever they are, so a row states the chemical roles once and `acid.react(amine)` and `amine.react(acid)`
# are the same question.
#
# `ring_sizes` IS `<atom>:<sizes>` AND IT IS WHAT MAKES A ROW INTRAMOLECULAR.  A multi-slot row always
# composes an intermolecular template, whose components are demanded to be in DIFFERENT molecule
# components; filling `ring_sizes` composes a SECOND template demanding them in ONE, with the sizes as a
# product-side `r` on the atom named.  `1:5,6,7` reads "the ring through product atom :1 is 5-, 6- or
# 7-membered", and the atom must be one that lies on the new ring -- pick the wrong one and the row composes
# fine and never fires.  The two templates are mutually exclusive, so a substrate never yields the same
# product twice.  A ONE-SLOT ROW MAY NOT FILL IT: there is no intermolecular reading to distinguish such a
# row from, so the constraint goes in `product` by hand and the loader refuses the column outright.  LEAVE
# `ring_sizes` EMPTY UNLESS THE RING SIZE IS KNOWN -- an empty cell says "the intramolecular case of this
# row is not in the corpus yet", which is honest, while a guessed range invents chemistry.
#
# `product` is the product side of a SMIRKS: explicit-only, so an unstated charge, isotope or radical is the
# DEFAULT and not the matched atom's value.  `[A:N]` inherits the element of the atom it pairs with.  Every
# reactant atom whose number is absent here is DELETED, along with whatever hung only off it -- which is how
# a leaving group and its whole fragment go without being named.
#
# A CONFIGURATION AT THE REACTION CENTRE IS STATED IN `product` OR IT IS LOST.  A patch drops what it
# rewrites, so a product side silent about its own centre yields an unconfigured atom -- right for the row
# that racemizes, wrong for the row that inverts.  An atom the row merely mentions keeps what it had, so the
# carbinol of an esterified secondary alcohol needs no token.  Three tokens carry the whole table:
#
#   `@~`    inverted -- the SN2 rows, at the carbon the nucleophile displaces:       `[A@~:1]`
#   `@=`    kept     -- the alkenyl couplings, at the terminal that held the metal:  `[A@=:101]`
#   `&<n>`  racemic  -- a centre a radical, a carbanion or a hydride makes or unmakes: `[A;&1:101]`
#
# A ROW STATES A CONFIGURATION WHEN ITS OWN PROBE'S PRODUCT HOLDS ONE, which is what makes sibling rows
# differ: `21 appel` inverts a secondary alcohol and `20` has no centre to invert.  TWO FAMILIES ARE SILENT
# BECAUSE THEIR GROUPS MAP THE REACTING ATOMS ALONE.  A drawn sign is relative to the order of its centre's
# directions and so has to name three of them: `39 dihydroxylation` cannot state syn addition, the third
# direction being a substituent `alkene` does not number, while `38` marks the one centre a terminal alkene
# makes.  A geometry needs a mapped substituent on EACH terminal, which is why `53 alkyne_to_alkene`,
# `279`/`280` (HWE), `282`/`283` (Wittig) and `284` (Knoevenagel) state none: `aldehyde` and `ketone` map the
# carbonyl and nothing else.
#
# `probe` IS THE ROW'S OWN ACCEPTANCE TEST, `<reactants>>><product>`, and it is not optional.  A row that
# composes cleanly and never fires is invisible -- an absent reaction and an unmatchable one are the same
# empty result -- so `test/test_probes.py` fires every row on its own probe and demands the product back.
# EACH SIDE IS ONE RECORD: the reactant side finds its components wherever they are, so `CCBr.Oc1ccccc1`
# exercises the intermolecular template and a connected reactant side exercises the intramolecular one.
# The probe also refuses an unknown hydrogen count, which is what an all-`:` product side leaves behind.
#
# `name` is the CHEMICAL name and is shared by every row that spells a variant of the same reaction; it is
# what `reaction=` selects on, so the five amidation rows are one selectable reaction.
#
# PREFER ONE ROW WITH A `,` LIST TO SEVERAL ROWS THAT DIFFER BY AN ELEMENT: `aryl_halide` is `[Cl,Br,I;D1]`
# in one group and one row.  The bound on the merge is CHEMICAL, not notational -- F is left out because it
# does SNAr rather than couple.  Merging two rows a chemist would distinguish is a wrong row, not a tidy one.
#
# THE ROWS ABOVE THE APPENDED SECTION ARE A SEED, a spread across the reaction classes; the rows below it
# are grown from measured frequency of use.  Neither is the whole of chemistry and the table says so by
# being a table.
#
# ================================================================================================
# MULTI-COMPONENT.  Two groups, in two molecules or in one -- see `ring_sizes`.
# ================================================================================================
id	name	groups	product	ring_sizes	probe	description
267	reductive_amination	ketone,secondary_aniline	[A;&1:2]-[A:101](-[A:102])-[A:103]		C(C)(=O)CC.c1cc(NC)ccc1>>N(c1ccccc1)([C@H](CC)C)C |&1:7|	Ketone and a secondary aniline, reduced to the tertiary arylamine
268	reductive_amination	ketone,aziridine_nh	[A;&1:2]-[A:101]		C(C)(=O)CC.C1NC1>>C[C@H](N1CC1)CC |&1:1|	Ketone and an aziridine NH, reduced to the N-alkyl aziridine
# The four halide rows form the reagent in situ, so the halide is a slot beside the organometal.
269	grignard	alkyl_grignard,aldehyde	[A:1]-[A;&1:102]-[A:101]		C(C)[Mg]Br.C(C)=O>>C(C)[C@H](O)C |&1:2|	Alkyl Grignard adding to an aldehyde, giving the secondary alcohol
270	grignard	alkyl_grignard,ketone	[A:1]-[A;&1:102]-[A:101]		C(C)[Mg]Br.C(C)(=O)CCC>>C([C@](C)(O)CC)CC |&1:1|	Alkyl Grignard adding to a ketone, giving the tertiary alcohol
271	grignard	aryl_grignard,aldehyde	[A:1]-[A;&1:102]-[A:101]		c1cc([Mg]Br)ccc1.C(CC)=O>>c1cccc([C@@H](CC)O)c1 |&1:5|	Aryl Grignard adding to an aldehyde, giving the secondary alcohol
272	grignard	aryl_grignard,ketone	[A:1]-[A;&1:102]-[A:101]		c1cc([Mg]Br)ccc1.C(C)(=O)CC>>[C@](CC)(c1ccccc1)(C)O |&1:0|	Aryl Grignard adding to a ketone, giving the tertiary alcohol
273	grignard	alkenyl_grignard,aldehyde	[A@=:1](=[A:2])-[A;&1:102]-[A:101]		C/C=C/[Mg]Br.C(CC)=O>>C(C)[C@@H](O)/C=C/C |&1:2|	Alkenyl Grignard adding to an aldehyde, giving the secondary alcohol
274	grignard	alkenyl_grignard,ketone	[A@=:1](=[A:2])-[A;&1:102]-[A:101]		C/C=C/[Mg]Br.C(C)(=O)CC>>CC[C@@](O)(C)/C=C/C |&1:2|	Alkenyl Grignard adding to a ketone, giving the tertiary alcohol
275	grignard	alkyl_halide,aldehyde	[A:1]-[A;&1:102]-[A:101]		C(Br)CC.C(CC)=O>>C([C@H](O)CC)CC |&1:1|	Alkyl halide adding to an aldehyde, giving the secondary alcohol
276	grignard	alkyl_halide,ketone	[A:1]-[A;&1:102]-[A:101]		C(Br)CC.C(C)(=O)CC>>C([C@@](C)(O)CC)CC |&1:1|	Alkyl halide adding to a ketone, giving the tertiary alcohol
277	grignard	aryl_halide,aldehyde	[A:1]-[A;&1:102]-[A:101]		c1c(Br)cccc1.C(CC)=O>>c1cccc([C@@H](CC)O)c1 |&1:5|	Aryl halide adding to an aldehyde, giving the secondary alcohol
278	grignard	aryl_halide,ketone	[A:1]-[A;&1:102]-[A:101]		c1c(Br)cccc1.C(C)(=O)CC>>[C@](CC)(c1ccccc1)(C)O |&1:0|	Aryl halide adding to a ketone, giving the tertiary alcohol
279	hwe	phosphonate,aldehyde	[A:1]=[A:102]		O(CC)P(=O)(C)OCC.C(CC)=O>>C(CC)=C	Phosphonate olefinating an aldehyde (Horner-Wadsworth-Emmons)
280	hwe	phosphonate,ketone	[A:1]=[A:102]		O(CC)P(=O)(C)OCC.C(C)(=O)C>>C(=C)(C)C	Phosphonate olefinating a ketone (Horner-Wadsworth-Emmons)
281	friedel_crafts	acyl_chloride,arene_ch	[A:1](=[A:2])-[A:101]		C(C)(=O)Cl.c1ccccc1>>c1(C(C)=O)ccccc1	Acyl chloride acylating an arene C-H (Friedel-Crafts)
282	wittig	phosphonium_ylide,aldehyde	[A:1]=[A:102]		c1ccc(P(=C)(c2ccccc2)c2ccccc2)cc1.C(CC)=O>>C(CC)=C	Phosphonium ylide olefinating an aldehyde (Wittig)
283	wittig	phosphonium_ylide,ketone	[A:1]=[A:102]		c1ccc(P(=C)(c2ccccc2)c2ccccc2)cc1.C(C)(=O)C>>C(=C)(C)C	Phosphonium ylide olefinating a ketone (Wittig)
284	knoevenagel	active_methylene,aldehyde	[A:102]=[A:1](-[A:2])-[A:3]		C(OC(CC(=O)OCC)=O)C.C(CC)=O>>CCOC(=O)C(C(=O)OCC)=CCC	Active methylene condensing with an aldehyde (Knoevenagel)
#
# --- the ring formers, and the one four-component row -------------------------------------------
# Every new ring is stated aromatic, and every ring atom carries a map number, so each keeps the
# hydrogen count its reactant derived.
285	imidazopyridine	aminopyridine,alpha_haloketone	[A:3]:1:[A:103]:[A:102]:[A:1]:[A:2]:1		c1cccnc1N.C(CBr)(C)=O>>c1n2cc(nc2ccc1)C	Aminopyridine and an alpha-haloketone, giving the imidazo[1,2-a]pyridine
# `alpha_haloester` numbers its alkoxy oxygen, so this product side restates it on the new ring
# carbon: a product naming only the ring deletes the ester tail with it.
286	imidazopyridine	aminopyridine,alpha_haloester	[A:3]:1:[A:104]:[A:102](-[A:101]):[A:1]:[A:2]:1		c1cccnc1N.C(C(OCC)=O)Br>>n12c(cccc2)nc(OCC)c1	Aminopyridine and an alpha-haloester, giving the 2-alkoxyimidazo[1,2-a]pyridine
287	benzimidazole	o_diaminoarene,aldehyde	[A:1]:1:[A:2]:[A:3]:[A:4]:[A:102]:1		c1(N)ccccc1N.C(CC)=O>>c1c2c(ccc1)[nH]c(n2)CC	o-Diaminoarene and an aldehyde, giving the benzimidazole
288	benzimidazole	o_diaminoarene,carboxylic_acid	[A:1]:1:[A:2]:[A:3]:[A:4]:[A:101]:1		c1(N)ccccc1N.C(C)(=O)O>>c12ccccc1nc(C)[nH]2	o-Diaminoarene and a carboxylic acid, giving the benzimidazole
289	cuaac	azide,terminal_alkyne	[A:1]:1:[A:2]:[A:3]:[A:102]:[A:101]:1		C(C)N=[N+]=[N-].C(#C)CC>>n1(CC)nnc(CC)c1	Azide and a terminal alkyne, giving the 1,4-triazole (CuAAC)
290	paal_knorr	1_4_diketone,primary_amine	[A:101](:1:[A:2]:[A:3]:[A:4]:[A:5]:1)-[A:102]		C(CC(C)=O)C(C)=O.C(C)N>>C(C)n1c(ccc1C)C	1,4-Diketone and a primary amine, giving the pyrrole (Paal-Knorr)
291	paal_knorr	1_4_diketone,primary_aniline	[A:101](:1:[A:2]:[A:3]:[A:4]:[A:5]:1)-[A:102]		C(CC(C)=O)C(C)=O.c1c(N)cccc1>>c1cc(n(-c2ccccc2)c1C)C	1,4-Diketone and a primary aniline, giving the N-aryl pyrrole (Paal-Knorr)
# The only four-slot row: its product side reaches :301, and the carbonyl neither amine nor acid
# supplies carries no map number.
292	ugi_4cr	aldehyde,primary_amine,carboxylic_acid,isocyano	[A:201](=[A:202])-[A:101](-[A:102])-[A;&1:2]-[A:302](=[O])-[A:301]		C(CC)=O.C(C)N.C(C)(=O)O.[C-]#[N+]CC>>N(CC)C(=O)[C@H](N(C(C)=O)CC)CC |&1:5|	Aldehyde, amine, acid and isocyanide in one pot, giving the alpha-acylamino amide (Ugi)
293	oxadiazole	hydrazide,carboxylic_acid	[A:3]:1:[A:2]:[A:1]:[A:101]:[A:4]:1		C(C)(NN)=O.C(C)(=O)O>>Cc1oc(C)nn1	Hydrazide and a carboxylic acid, giving the 1,3,4-oxadiazole
294	oxadiazole	hydrazide,acyl_chloride	[A:3]:1:[A:2]:[A:1]:[A:101]:[A:4]:1		C(C)(NN)=O.C(C)(=O)Cl>>Cc1oc(C)nn1	Hydrazide and an acyl chloride, giving the 1,3,4-oxadiazole
#
# --- ureas and thioureas from two amines, every pair of the five N-nucleophiles -----------------
# The thiocarbonyl is unmapped as the carbonyl is: thiophosgene or TCDI supplies it.
295	urea_from_amines	primary_amine,secondary_amine	[A:1](-[A:2])-[C](=[O])-[A:101](-[A:102])-[A:103]		CN.CNC>>CNC(=O)N(C)C	A primary amine and a secondary amine with a carbonyl source, giving the urea
296	urea_from_amines	primary_amine,secondary_aniline	[A:1](-[A:2])-[C](=[O])-[A:101](-[A:102])-[A:103]		CN.CNc1ccccc1>>CNC(=O)N(C)c1ccccc1	A primary amine and a secondary aniline with a carbonyl source, giving the urea
297	urea_from_amines	primary_amine,aziridine_nh	[A:1](-[A:2])-[C](=[O])-[A:101]		CN.C1CN1>>CNC(=O)N1CC1	A primary amine and an aziridine NH with a carbonyl source, giving the urea
298	urea_from_amines	secondary_amine,secondary_amine	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101](-[A:102])-[A:103]		CNC.CNC>>CN(C)C(=O)N(C)C	Two secondary amines and a carbonyl source, giving the urea
299	urea_from_amines	secondary_amine,primary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101]-[A:102]		CNC.Nc1ccccc1>>CN(C)C(=O)Nc1ccccc1	A secondary amine and a primary aniline with a carbonyl source, giving the urea
300	urea_from_amines	secondary_amine,secondary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101](-[A:102])-[A:103]		CNC.CNc1ccccc1>>CN(C)C(=O)N(C)c1ccccc1	A secondary amine and a secondary aniline with a carbonyl source, giving the urea
301	urea_from_amines	secondary_amine,aziridine_nh	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101]		CNC.C1CN1>>CN(C)C(=O)N1CC1	A secondary amine and an aziridine NH with a carbonyl source, giving the urea
302	urea_from_amines	primary_aniline,secondary_aniline	[A:1](-[A:2])-[C](=[O])-[A:101](-[A:102])-[A:103]		Nc1ccccc1.CNc1ccccc1>>c1ccccc1NC(=O)N(C)c1ccccc1	A primary aniline and a secondary aniline with a carbonyl source, giving the urea
303	urea_from_amines	primary_aniline,aziridine_nh	[A:1](-[A:2])-[C](=[O])-[A:101]		Nc1ccccc1.C1CN1>>c1ccccc1NC(=O)N1CC1	A primary aniline and an aziridine NH with a carbonyl source, giving the urea
304	urea_from_amines	secondary_aniline,secondary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101](-[A:102])-[A:103]		CNc1ccccc1.CNc1ccccc1>>c1ccccc1N(C)C(=O)N(C)c1ccccc1	Two secondary anilines and a carbonyl source, giving the urea
305	urea_from_amines	secondary_aniline,aziridine_nh	[A:1](-[A:2])(-[A:3])-[C](=[O])-[A:101]		CNc1ccccc1.C1CN1>>c1ccccc1N(C)C(=O)N1CC1	A secondary aniline and an aziridine NH with a carbonyl source, giving the urea
306	urea_from_amines	aziridine_nh,aziridine_nh	[A:1]-[C](=[O])-[A:101]		C1CN1.C1CN1>>C1CN1C(=O)N1CC1	Two aziridine NHs and a carbonyl source, giving the urea
307	thiourea_from_amines	primary_amine,primary_amine	[A:1](-[A:2])-[C](=[S])-[A:101]-[A:102]		CN.CN>>CNC(=S)NC	Two primary amines and a thiocarbonyl source, giving the thiourea
308	thiourea_from_amines	primary_amine,secondary_amine	[A:1](-[A:2])-[C](=[S])-[A:101](-[A:102])-[A:103]		CN.CNC>>CNC(=S)N(C)C	A primary amine and a secondary amine with a thiocarbonyl source, giving the thiourea
309	thiourea_from_amines	primary_amine,primary_aniline	[A:1](-[A:2])-[C](=[S])-[A:101]-[A:102]		CN.Nc1ccccc1>>CNC(=S)Nc1ccccc1	A primary amine and a primary aniline with a thiocarbonyl source, giving the thiourea
310	thiourea_from_amines	primary_amine,secondary_aniline	[A:1](-[A:2])-[C](=[S])-[A:101](-[A:102])-[A:103]		CN.CNc1ccccc1>>CNC(=S)N(C)c1ccccc1	A primary amine and a secondary aniline with a thiocarbonyl source, giving the thiourea
311	thiourea_from_amines	primary_amine,aziridine_nh	[A:1](-[A:2])-[C](=[S])-[A:101]		CN.C1CN1>>CNC(=S)N1CC1	A primary amine and an aziridine NH with a thiocarbonyl source, giving the thiourea
312	thiourea_from_amines	secondary_amine,secondary_amine	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101](-[A:102])-[A:103]		CNC.CNC>>CN(C)C(=S)N(C)C	Two secondary amines and a thiocarbonyl source, giving the thiourea
313	thiourea_from_amines	secondary_amine,primary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101]-[A:102]		CNC.Nc1ccccc1>>CN(C)C(=S)Nc1ccccc1	A secondary amine and a primary aniline with a thiocarbonyl source, giving the thiourea
314	thiourea_from_amines	secondary_amine,secondary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101](-[A:102])-[A:103]		CNC.CNc1ccccc1>>CN(C)C(=S)N(C)c1ccccc1	A secondary amine and a secondary aniline with a thiocarbonyl source, giving the thiourea
315	thiourea_from_amines	secondary_amine,aziridine_nh	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101]		CNC.C1CN1>>CN(C)C(=S)N1CC1	A secondary amine and an aziridine NH with a thiocarbonyl source, giving the thiourea
316	thiourea_from_amines	primary_aniline,primary_aniline	[A:1](-[A:2])-[C](=[S])-[A:101]-[A:102]		Nc1ccccc1.Nc1ccccc1>>c1ccccc1NC(=S)Nc1ccccc1	Two primary anilines and a thiocarbonyl source, giving the thiourea
317	thiourea_from_amines	primary_aniline,secondary_aniline	[A:1](-[A:2])-[C](=[S])-[A:101](-[A:102])-[A:103]		Nc1ccccc1.CNc1ccccc1>>c1ccccc1NC(=S)N(C)c1ccccc1	A primary aniline and a secondary aniline with a thiocarbonyl source, giving the thiourea
318	thiourea_from_amines	primary_aniline,aziridine_nh	[A:1](-[A:2])-[C](=[S])-[A:101]		Nc1ccccc1.C1CN1>>c1ccccc1NC(=S)N1CC1	A primary aniline and an aziridine NH with a thiocarbonyl source, giving the thiourea
319	thiourea_from_amines	secondary_aniline,secondary_aniline	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101](-[A:102])-[A:103]		CNc1ccccc1.CNc1ccccc1>>c1ccccc1N(C)C(=S)N(C)c1ccccc1	Two secondary anilines and a thiocarbonyl source, giving the thiourea
320	thiourea_from_amines	secondary_aniline,aziridine_nh	[A:1](-[A:2])(-[A:3])-[C](=[S])-[A:101]		CNc1ccccc1.C1CN1>>c1ccccc1N(C)C(=S)N1CC1	A secondary aniline and an aziridine NH with a thiocarbonyl source, giving the thiourea
321	thiourea_from_amines	aziridine_nh,aziridine_nh	[A:1]-[C](=[S])-[A:101]		C1CN1.C1CN1>>C1CN1C(=S)N1CC1	Two aziridine NHs and a thiocarbonyl source, giving the thiourea
#
# --- Suzuki beyond the seed rows: sulfonates, alkenyl partners, trifluoroborates --------------------
# The alkyl rows take the radical (ART, photoredox) couplings too, and state no configuration at the
# carbon that held boron: Pd transmetalation keeps it and a radical path loses it.
322	suzuki	aryl_halide,aryl_molander_salt	[A:1]-[A:101]		c1c(Br)cccc1.[K+].[B-](F)(F)(F)c1ccccc1>>c1cc(-c2ccccc2)ccc1	Aryl halide and an aryl trifluoroborate (Suzuki)
323	suzuki	aryl_halide,alkyl_boronic_ester	[A:1]-[A:101]		c1c(Br)cccc1.CC1(C)OB(OC1(C)C)CCCC>>C(CC)Cc1ccccc1	Aryl halide and an alkyl boronic ester (Suzuki)
324	suzuki	aryl_halide,alkyl_molander_salt	[A:1]-[A:101]		c1c(Br)cccc1.[K+].[B-](F)(F)(F)CCCC>>C(CC)Cc1ccccc1	Aryl halide and an alkyl trifluoroborate (Suzuki)
325	suzuki	aryl_halide,alkenyl_boronic_acid	[A:1]-[A@=:101]=[A:102]		c1c(Br)cccc1.C/C=C/B(O)O>>c1cccc(/C=C/C)c1	Aryl halide and an alkenyl boronic acid (Suzuki)
326	suzuki	aryl_halide,alkenyl_boronic_ester	[A:1]-[A@=:101]=[A:102]		c1c(Br)cccc1.C/C=C/B1OC(C)(C)C(C)(C)O1>>c1cccc(/C=C/C)c1	Aryl halide and an alkenyl boronic ester (Suzuki)
327	suzuki	aryl_halide,alkenyl_molander_salt	[A:1]-[A@=:101]=[A:102]		c1c(Br)cccc1.[K+].C/C=C/[B-](F)(F)F>>c1cccc(/C=C/C)c1	Aryl halide and an alkenyl trifluoroborate (Suzuki)
328	suzuki	aryl_sulfonate,aryl_boronic_acid	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.OB(O)c1ccccc1>>c1cc(-c2ccccc2)ccc1	Aryl sulfonate and an aryl boronic acid (Suzuki)
329	suzuki	aryl_sulfonate,aryl_boronic_ester	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CC1(C)OB(OC1(C)C)c1ccccc1>>c1cc(-c2ccccc2)ccc1	Aryl sulfonate and an aryl boronic ester (Suzuki)
330	suzuki	aryl_sulfonate,aryl_molander_salt	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.[K+].[B-](F)(F)(F)c1ccccc1>>c1cc(-c2ccccc2)ccc1	Aryl sulfonate and an aryl trifluoroborate (Suzuki)
331	suzuki	aryl_sulfonate,alkyl_boronic_acid	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.OB(O)CCCC>>C(CC)Cc1ccccc1	Aryl sulfonate and an alkyl boronic acid (Suzuki)
332	suzuki	aryl_sulfonate,alkyl_boronic_ester	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CC1(C)OB(OC1(C)C)CCCC>>C(CC)Cc1ccccc1	Aryl sulfonate and an alkyl boronic ester (Suzuki)
333	suzuki	aryl_sulfonate,alkyl_molander_salt	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.[K+].[B-](F)(F)(F)CCCC>>C(CC)Cc1ccccc1	Aryl sulfonate and an alkyl trifluoroborate (Suzuki)
334	suzuki	aryl_sulfonate,alkenyl_boronic_acid	[A:1]-[A@=:101]=[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C/C=C/B(O)O>>c1cccc(/C=C/C)c1	Aryl sulfonate and an alkenyl boronic acid (Suzuki)
335	suzuki	aryl_sulfonate,alkenyl_boronic_ester	[A:1]-[A@=:101]=[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C/C=C/B1OC(C)(C)C(C)(C)O1>>c1cccc(/C=C/C)c1	Aryl sulfonate and an alkenyl boronic ester (Suzuki)
336	suzuki	aryl_sulfonate,alkenyl_molander_salt	[A:1]-[A@=:101]=[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.[K+].C/C=C/[B-](F)(F)F>>c1cccc(/C=C/C)c1	Aryl sulfonate and an alkenyl trifluoroborate (Suzuki)
337	suzuki	alkenyl_halide,aryl_boronic_acid	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.OB(O)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl halide and an aryl boronic acid (Suzuki)
338	suzuki	alkenyl_halide,aryl_boronic_ester	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.CC1(C)OB(OC1(C)C)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl halide and an aryl boronic ester (Suzuki)
339	suzuki	alkenyl_halide,aryl_molander_salt	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.[K+].[B-](F)(F)(F)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl halide and an aryl trifluoroborate (Suzuki)
340	suzuki	alkenyl_halide,alkyl_boronic_acid	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.OB(O)CCCC>>C(C)CC/C=C/C	Alkenyl halide and an alkyl boronic acid (Suzuki)
341	suzuki	alkenyl_halide,alkyl_boronic_ester	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.CC1(C)OB(OC1(C)C)CCCC>>C(C)CC/C=C/C	Alkenyl halide and an alkyl boronic ester (Suzuki)
342	suzuki	alkenyl_halide,alkyl_molander_salt	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.[K+].[B-](F)(F)(F)CCCC>>C(C)CC/C=C/C	Alkenyl halide and an alkyl trifluoroborate (Suzuki)
343	suzuki	alkenyl_halide,alkenyl_boronic_acid	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/Br.C/C=C/B(O)O>>C(=C\C=C\C)/C	Alkenyl halide and an alkenyl boronic acid (Suzuki)
344	suzuki	alkenyl_halide,alkenyl_boronic_ester	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/Br.C/C=C/B1OC(C)(C)C(C)(C)O1>>C(=C\C=C\C)/C	Alkenyl halide and an alkenyl boronic ester (Suzuki)
345	suzuki	alkenyl_halide,alkenyl_molander_salt	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/Br.[K+].C/C=C/[B-](F)(F)F>>C(=C\C=C\C)/C	Alkenyl halide and an alkenyl trifluoroborate (Suzuki)
346	suzuki	alkenyl_sulfonate,aryl_boronic_acid	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.OB(O)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl sulfonate and an aryl boronic acid (Suzuki)
347	suzuki	alkenyl_sulfonate,aryl_boronic_ester	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.CC1(C)OB(OC1(C)C)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl sulfonate and an aryl boronic ester (Suzuki)
348	suzuki	alkenyl_sulfonate,aryl_molander_salt	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.[K+].[B-](F)(F)(F)c1ccccc1>>c1cccc(/C=C/C)c1	Alkenyl sulfonate and an aryl trifluoroborate (Suzuki)
349	suzuki	alkenyl_sulfonate,alkyl_boronic_acid	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.OB(O)CCCC>>C(C)CC/C=C/C	Alkenyl sulfonate and an alkyl boronic acid (Suzuki)
350	suzuki	alkenyl_sulfonate,alkyl_boronic_ester	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.CC1(C)OB(OC1(C)C)CCCC>>C(C)CC/C=C/C	Alkenyl sulfonate and an alkyl boronic ester (Suzuki)
351	suzuki	alkenyl_sulfonate,alkyl_molander_salt	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.[K+].[B-](F)(F)(F)CCCC>>C(C)CC/C=C/C	Alkenyl sulfonate and an alkyl trifluoroborate (Suzuki)
352	suzuki	alkenyl_sulfonate,alkenyl_boronic_acid	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C/C=C/B(O)O>>C(=C\C=C\C)/C	Alkenyl sulfonate and an alkenyl boronic acid (Suzuki)
353	suzuki	alkenyl_sulfonate,alkenyl_boronic_ester	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C/C=C/B1OC(C)(C)C(C)(C)O1>>C(=C\C=C\C)/C	Alkenyl sulfonate and an alkenyl boronic ester (Suzuki)
354	suzuki	alkenyl_sulfonate,alkenyl_molander_salt	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.[K+].C/C=C/[B-](F)(F)F>>C(=C\C=C\C)/C	Alkenyl sulfonate and an alkenyl trifluoroborate (Suzuki)
#
# --- Sonogashira beyond aryl bromide and iodide -----------------------------------------------------
